Name,Price,ReviewRatio,TotalReviews,Genres
RaceLeague,20,0.7429,280,"Action,Casual,Indie,Racing,Simulation,Sports,Early Access"
Fadeout: Underground,0,0.8074,244,"Action,Indie,Free To Play"
Lifeslide,50,0.9325,400,"Adventure,Casual,Indie"
Eisenbahn X,0,0.4348,23,Simulation
Doom & Destiny Advanced,80,0.9157,427,"Indie,RPG"
Shuttle Siege,0,0.6429,28,"Indie,Strategy"
Dodge Dummy,0,0.2857,35,"Adventure,Casual,Indie"
Far from Noise,50,0.8595,185,"Casual,Indie"
SkateLab,20,0.9221,77,"Casual,Indie,Simulation,Sports,Early Access"
Oh Baby Kart,0,0.8115,191,"Adventure,Racing,Free To Play"
Words of Wisdom,75,0.9167,24,Indie
Press Ctrl,40,0.9031,557,Indie
100 hidden mushrooms,60,0.9097,432,"Adventure,Casual,Indie"
Cooking Festival,80,0.6154,52,"Casual,Simulation"
Survival Driver,72,0.5149,101,"Casual,Indie,Racing"
2D Platformer GAME (Toy Factory),0,0.9464,56,"Action,Adventure,Indie,Free To Play"
Zombie Soup,75,0.9222,90,"Action,Adventure,Indie,RPG"
‎My Suika – Kyo’s Fruit Merge,0,0.8696,690,"Casual,Indie,Simulation,Strategy"
Farming Simulator 2013 Titanium Edition,0,0.9246,5253,"Casual,Simulation"
Guayota,50,0.963,54,"Adventure,Indie"
Castaway Hand,25,0.6341,41,"Adventure,Indie,RPG,Simulation,Strategy"
Peninsular War Battles,0,0.4839,31,Strategy
Formata,70,0.6433,900,"Action,Casual,Indie,Simulation,Strategy"
Aussie Sports VR 2016,0,0.8333,12,Sports
Robin Hood: Sherwood Defenders,40,0.5714,21,Action
Please pay the rent!,15,0.9714,35,Casual
∀stralbringer -Shaded Arkarium-,0,0.9048,42,"Action,Indie"
Bacon May Die,0,0.9457,865,"Action,Casual,Free To Play,Indie"
Trivia Vault: Mixed Trivia,90,0.5429,105,"Action,Casual,Indie,Simulation,Strategy"
Clone Your Way Out,40,1.0,10,"Action,Adventure,Casual,Indie,Strategy"
CyberLink PhotoDirector 9 Ultra,0,0.9,10,Photo Editing
Mu Cartographer,0,0.886,228,Indie
Serious Sam II,80,0.8964,12668,"Action,Indie"
Workhard,0,0.4828,29,"Adventure,Indie"
Savant - Ascent REMIX,80,0.9201,388,"Action,Indie"
Pe-2: Dive Bomber,0,0.625,16,"Indie,Simulation"
Pixel-Me,0,0.8947,19,"Design & Illustration,Photo Editing,Utilities"
Turn on all the lights,40,0.9333,90,"Casual,Indie"
Neon Tide,0,0.7333,15,"Action,Adventure,Indie,RPG"
Voices from the Sea,0,0.9265,1266,"Adventure,Casual,Indie,Free To Play"
Draw a Stickman: EPIC 3,70,0.5882,187,"Adventure,Casual,Indie"
Cursed Bet,70,0.5802,81,"Action,Adventure,Indie,Simulation"
Dimensity,70,0.24,25,RPG
Jagged Alliance Flashback,75,0.4668,769,"Indie,RPG,Strategy"
Reload,80,0.7368,114,"Action,Casual,Simulation"
Magicolors,70,0.8667,45,"Casual,Indie"
Try To Survive,51,0.4286,77,"Action,Adventure,Indie,Simulation"
Shovel Knight: Specter of Torment,15,0.9444,468,"Action,Adventure,Indie"
Bagel Love Story,18,0.9767,1160,"Adventure,Casual,Indie"
Isles of Yore,0,0.6978,139,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access"
Suzunaan on Fire,0,0.8421,19,"Adventure,Casual,Indie,Strategy"
Sniper: Ghost Warrior 2,90,0.7554,17916,Action
PawnShop Simulator,50,0.0,21,"Casual,Indie,Simulation,Early Access"
7 Wonders: Ancient Alien Makeover,67,0.8553,304,"Casual,Strategy"
Mini Crafty,0,0.6765,34,Indie
The Political Machine 2016,0,0.7606,710,"Casual,Indie,Simulation,Strategy"
BOSSGAME: The Final Boss Is My Heart,30,0.9872,78,Action
Crazy Mafioso,60,0.8824,17,"Action,Casual,Indie"
Survive Isolation,95,0.6667,21,"Action,Adventure,Indie,Simulation"
Lazy Galaxy: Rebel Story,75,0.8718,39,"Action,Indie"
Room 817: Director's Cut,70,0.7879,66,"Action,Indie"
Zombie Exodus: Safe Haven,40,0.8619,210,"Adventure,Indie,RPG"
Subdivision Infinity DX,0,0.767,103,"Action,Indie"
Dry Erase: Infinite VR Whiteboard,0,0.6522,46,Indie
Transporter Truck Simulator,80,0.7763,76,"Adventure,Casual,Indie,Racing,Simulation,Sports"
World of Goo,67,0.9436,6155,Indie
Lost Labyrinth Extended Version,0,0.629,62,"Adventure,Casual,Indie,RPG"
Under Leaves,30,0.9547,751,"Casual,Indie"
HORROR TALES: The Beggar,80,0.8655,119,"Action,Adventure,Indie"
Eldorado FPS,49,0.8148,27,"Action,Indie,Early Access"
AFTERLIFE DEFINITIVE EDITION,0,0.5962,52,"Action,Free To Play"
Astro Sentai Jarbonder,0,0.7778,36,"Action,Free To Play,Indie"
ICED VR,80,0.5882,17,"Adventure,Indie,Simulation"
Midnight Ghost Hunt,75,0.7678,7439,"Action,Indie"
Hong Kong Obscure,0,0.9,10,"Action,Adventure,Casual,Indie"
Giraffe and Annika,67,0.9202,326,"Action,Adventure,Indie"
Double Turn,60,0.4211,19,"Action,Indie,Sports"
Metaverse Keeper / 元能失控,80,0.7786,795,"Action,Adventure,Casual,Indie,RPG,Early Access"
TinkerQuarry,0,0.9101,89,"Adventure,Indie,RPG"
beat refle,50,0.7432,222,Casual
Light Tracer (VR & NON-VR),0,0.9375,32,"Action,Adventure,Indie"
Record of Lodoss War-Deedlit in Wonder Labyrinth-,55,0.93,6733,"Action,Indie"
Dustoff Heli Rescue,0,0.8397,368,"Action,Indie"
Scary Granny,51,0.7059,17,"Adventure,Casual,Sports"
Small Town Terrors: Pilgrim's Hook Collector's Edition,0,0.8042,143,Adventure
Dracula's Legacy,50,0.8126,779,"Casual,Indie"
Tap Tap Infinity,0,0.7412,935,"Action,Casual,Free To Play,Indie,RPG"
The Battle of Sol,0,0.5743,101,"Action,Indie,Simulation"
Little Nightmares II,0,0.9408,43042,Adventure
Blocks Must Fall!,75,1.0,12,Casual
Battle Balls,50,1.0,19,"Action,Casual,Indie,Sports,Strategy,Free To Play,Early Access"
Heroine for Hire,80,0.8824,17,"Adventure,RPG"
Digit Factory,0,0.6923,26,"Casual,Indie,Simulation,Strategy"
Farmer And Tree,0,0.8788,99,"Casual,Indie,Simulation,Free To Play"
Hypnagogia 無限の夢 Boundless Dreams,20,0.964,611,"Adventure,Casual,Indie"
Asteroids: Recharged,70,0.7765,85,Action
Republic of Jungle,0,0.7574,169,"Indie,Strategy,Free To Play"
Drift (Over) Drive,50,0.4746,59,"Indie,Racing"
Valthirian Arc: Hero School Story 2,67,0.5825,103,"RPG,Simulation,Strategy"
GT Manager,40,0.7515,169,"Racing,Simulation,Sports,Strategy"
Presences: Dark Awakening,0,0.8065,31,"Adventure,Casual,Indie"
Requiescence,50,0.9459,37,Casual
Security Booth: Director's Cut,20,0.9012,253,Indie
Baking Bustle: Ashley’s Dream,70,0.9032,31,"Casual,Indie,Simulation"
Aery - Vikings,50,0.8261,23,"Casual,Indie,Simulation"
Dark Zone Defense,0,0.8108,37,"Action,Adventure,Indie"
NEW LIFE,0,0.1381,181,"Adventure,Indie,Massively Multiplayer,RPG,Simulation,Early Access"
RHEM II SE: The Cave,45,0.9773,44,Adventure
The Fall of Aether Station,50,0.8824,17,"Action,Indie,Strategy"
Run Blob Run 2,0,0.7895,19,"Adventure,Casual,Indie"
Heroes of Eternal Quest,55,0.7769,121,"Indie,RPG,Strategy"
Endless Ski,0,0.8667,15,"Casual,Indie"
Stick It!,60,0.973,37,"Adventure,Casual,Indie"
Lightfish,0,0.8092,173,"Action,Casual,Indie"
NeonXSZ,75,0.7946,112,"Action,Indie,RPG"
Out There: Ω Edition,80,0.7538,1690,"Adventure,Indie,RPG,Strategy"
NightmareZ,0,0.4386,57,"Action,Indie"
ShapeWorks,50,0.5556,27,"Animation & Modeling,Design & Illustration,Education,Software Training,Utilities,Video Production,Web Publishing,Game Development"
Mystic Isles,0,0.6429,14,"Casual,Indie,Early Access"
Flying Flogger,0,1.0,12,"Action,Indie"
富甲天下5,34,0.5594,202,"RPG,Strategy"
Easy Racing,90,0.6667,18,"Casual,Indie,Racing"
The Fairy's Secret,40,0.9189,37,Casual
Microcosmum 2,50,0.6179,123,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
Battleships and Carriers - Pacific War,50,0.8333,12,"Casual,Simulation,Strategy"
Hotel Blind,0,0.1875,48,"Casual,Indie,Simulation"
HEBEREKE!: March! Red Army Girls' Brigade,0,0.8673,211,"Free To Play,Indie,RPG,Simulation,Strategy"
Assembly Required,0,0.7,10,"Indie,Simulation,Strategy"
Winged Sakura: Mindy's Arc 2,75,0.7647,17,"Indie,RPG,Strategy"
Dungeon's Barrage,0,1.0,18,"Action,Casual,Indie"
Ruin City Gasolina,51,0.3789,95,"Action,Indie"
永夜镇EternalNightTown,0,0.5455,11,"Adventure,Indie"
Warlords Battle Simulator,40,0.7313,67,"Simulation,Strategy"
Molten Armor,90,0.6167,60,"Action,Indie,Strategy"
Outside the Window,45,0.9107,56,"Casual,Indie,Simulation"
Hogwarts Legacy,90,0.9022,321395,"Action,Adventure,RPG"
Super Intergalactic Gang,33,0.9167,24,"Action,Casual"
CandySweet,0,0.5714,21,"Casual,Indie,Simulation,Sports"
Retro Rally,40,0.7,30,"Casual,Indie,Racing"
Night Trap - 25th Anniversary Edition,0,0.8548,186,Action
Sloth Tales,0,0.9333,15,"Action,Adventure,Indie"
Magibrick,55,0.7015,67,"Indie,Strategy"
ICE FLAME,80,0.7857,14,"Action,Adventure,Casual,Indie"
Monster Girls and the Mysterious Adventure Remastered Edition,20,0.9412,68,"RPG,Strategy"
Aster Fpv Drone Simulator,0,0.6923,13,"Action,Massively Multiplayer,Racing,Simulation,Sports"
Lords of the Fallen,50,0.6638,42133,"Action,Adventure,RPG"
Optimum Link,0,0.6842,114,"Casual,Indie,Simulation,Free To Play"
Slybots: Frantic Zone,0,0.8108,37,"Action,Indie"
Dragon Saga,0,0.6474,1472,"Action,Adventure,Casual,Massively Multiplayer,Racing,RPG,Free To Play"
Aery - The Lost Hero,50,1.0,13,"Adventure,Casual,Indie,Simulation"
Curse Errant,40,0.9077,65,Adventure
Bin Weevils Arty Arcade,85,0.5926,27,"Design & Illustration,Education"
CGWallpapers,0,0.6222,45,"Design & Illustration,Photo Editing"
Theatre Of The Absurd,80,0.8052,267,Adventure
One Person Story,0,0.9545,22,"Action,Casual,Indie"
Day of the Dead: Solitaire Collection,80,0.8421,19,"Adventure,Casual,Indie"
OUTTA GAS,75,0.96,50,"Indie,RPG"
For Your Tranquility,0,0.678,177,"Adventure,Indie"
Synonymy,40,0.4545,88,"Casual,Strategy"
Cannons-Defenders: Steam Edition,86,0.6739,184,"Action,Casual,Indie"
The Legend of Dark Witch Renovation,80,0.8333,36,"Action,Adventure,Indie"
The Dark Pictures Anthology: House of Ashes,75,0.8853,8804,Adventure
TRANSCEND,0,0.5758,33,"Action,Adventure,Casual,Indie,RPG,Early Access"
Nick Bounty and the Dame with the Blue Chewed Shoe,0,0.92,75,"Adventure,Casual"
The Writer: A Change Of Identity,0,0.6923,13,"Casual,Indie,Simulation"
End of Knights,0,0.9615,26,"Action,Adventure,Indie"
Niplheim's Hunter - Branded Azel,55,0.9015,792,RPG
Anominal,50,1.0,10,"Action,Indie"
Beyond Minimalism,0,0.4,20,"Adventure,Indie,Free To Play"
Reset 1-1,50,0.6515,264,Indie
MechWarrior 5: Clans,40,0.7493,4567,"Action,Simulation"
The Cursed Tower,0,0.6421,95,"Action,Adventure,Casual,Free To Play,Indie"
Zombie Wars: Invasion,91,0.6158,177,"Casual,Indie,Strategy"
Star Hammer: The Vanguard Prophecy,75,0.7405,158,"Adventure,Simulation,Strategy"
Detective Agency Gray Tie - Collector's Edition,80,0.6842,19,"Adventure,Casual,Indie"
Ziggurat,85,0.8566,3876,"Action,Indie,RPG"
Friki,0,0.625,72,"Action,Adventure,Indie,Early Access"
8-bit Adventure Anthology: Volume I,0,0.8506,87,Adventure
Dr. Daisy Pet Vet,70,0.4615,26,Unknown
Sword of Fargoal,0,0.9474,19,"Adventure,RPG"
Pirates? Pirates!,50,0.791,67,"Adventure,Casual,RPG,Strategy"
Unknown Memoirs: The Rental,0,0.6667,24,"Indie,Simulation"
DoraKone,0,0.9663,178,"Casual,Indie"
ARMA: Gold Edition,80,0.7596,1273,"Action,Simulation,Strategy"
DIERY HEAVEN,66,0.5714,14,"Casual,Simulation"
Goinund,0,0.9048,21,"Action,Indie"
Blacklist Mafia,88,0.8594,64,"Adventure,Indie"
BOT.vinnik Chess: Winning Patterns,0,0.9024,82,"Casual,Indie,Strategy"
Spirit of the Island,85,0.6688,1742,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
Jigsaw Pieces - Sweet Times,0,0.9231,13,"Adventure,Casual,Indie"
Herald: An Interactive Period Drama - Book I & II,0,0.9007,151,"Adventure,Indie"
Mondealy,65,0.9438,552,"Adventure,Indie,RPG"
Defence to death,72,0.5577,260,"Indie,Strategy"
Hot Spring Hero,0,0.8553,159,"Adventure,Casual,RPG"
Felix The Toy,86,0.7925,53,"Adventure,Casual,Indie"
Spire of Sorcery,70,0.4333,150,"Indie,RPG,Strategy,Early Access"
Rabat Protocol:Metal Rhapsody,72,0.8957,115,"Action,Casual,Indie,Strategy"
Disciples II: Rise of the Elves,75,0.8705,1320,Strategy
The Legend of HyperStar,72,0.3529,34,"Action,Adventure,Indie,RPG"
VRidge,40,0.6056,142,Utilities
Warriors' Wrath,86,0.8242,165,"Action,Adventure,Casual,Indie,RPG"
Potion Commotion,0,0.8358,134,"Adventure,Casual,Free To Play,Indie,Simulation,Strategy"
Ancient Wars: Sparta Definitive Edition,40,0.75,400,"Action,Adventure,Casual,Indie,RPG,Strategy,Early Access"
Yumeutsutsu Re:After,50,0.8737,95,Adventure
WELCOME,0,0.4,15,"Action,Adventure,Indie,Simulation,Strategy,Early Access"
reconquest,0,0.5405,259,Strategy
Beat Boxers,0,0.4643,84,"Action,Free To Play"
Recapture the Castle,33,0.5517,29,"Action,Adventure,Indie,RPG"
MiG-29 Fulcrum,75,0.8878,98,Simulation
Kaiju,0,1.0,15,Casual
Gem Rifts,0,1.0,12,"Indie,Early Access"
Necroslayer,0,0.9286,14,"Action,Adventure,Indie,RPG"
Crazy Pixel Streaker,84,0.6122,98,"Action,Indie,Sports"
Battle Of Worldviews,51,0.4074,27,"Indie,Strategy"
Neon City Survivor,0,0.8,20,"Action,Casual,Indie,RPG,Early Access"
Church Simulator,15,0.8148,81,"Indie,Simulation"
Cricket Captain 2020,0,0.68,100,"Simulation,Sports,Strategy"
In Memory,0,0.8696,23,Indie
Crimson Hotel,0,0.3617,47,Adventure
The Construct,0,0.6232,138,"Action,Adventure,Indie"
Torchance 6,0,0.5909,22,"Simulation,Sports,Strategy"
Light-It Up,75,0.931,29,Casual
BoxCat,0,0.9375,16,"Action,Adventure,Casual,Indie"
Construct VR - The Volumetric Movie,0,0.7857,98,"Casual,Free To Play"
Goblintown: Really Hard Driving Game,20,0.9545,44,"Action,Adventure,Casual,Indie,Racing,Early Access"
Grandiose,0,0.6635,211,Indie
Hush Hush - Only Your Love Can Save Them,20,0.9437,1474,"Indie,Simulation,Strategy"
Fishticuffs,0,1.0,11,"Action,Indie"
Venture Forth,0,0.6923,13,"Action,Adventure,Indie,RPG"
Ice Lakes,75,0.8568,1599,"Indie,Simulation,Sports"
Half-Life: Source,80,0.6893,16056,Action
Do you know de way,90,0.7206,247,"Adventure,Indie"
RoboSquad Revolution (Beta),0,0.8788,66,Early Access
SPL: Skilled Pilots Live,0,0.9167,12,"Action,Indie,Early Access"
Duke Grabowski: Mighty Swashbuckler,0,0.854,226,"Adventure,Casual,Indie"
Real Al's Humanity Academy,0,0.9062,32,"Action,Casual,Free To Play,Indie"
Blank,0,0.7879,33,"Adventure,Indie,Free To Play"
The Phantom,0,0.8,40,"Action,Adventure,Casual,Indie"
Medieval Revenge,70,0.85,20,Adventure
Boid,0,0.7995,743,"Action,Casual,Indie,Strategy,Free To Play"
Sparedevil,0,1.0,44,"Action,Indie"
Timemelters,75,0.9357,171,"Action,Indie,Strategy"
Duke of Defense,0,0.9091,55,"Casual,Strategy"
Block Fortress 2,25,0.8462,195,"Action,Strategy"
MOLOCH (Zero),0,0.7179,39,"Indie,Simulation,Strategy"
The Devil's Face,80,0.9153,59,"Indie,Simulation"
The Chronicles of Nyanya,0,0.9048,168,"Adventure,Indie,RPG"
March of Empires,0,0.6433,1682,"Massively Multiplayer,RPG,Strategy,Free To Play"
Hope for City,60,0.625,16,"Adventure,Casual,Indie,RPG"
BellyBots,0,0.7843,51,Indie
Fur and Fables,0,0.8966,29,"Action,Adventure,RPG,Early Access"
GearHead Caramel,0,0.8696,23,"Indie,RPG,Strategy"
9th Dawn Remake,40,0.8648,466,"Action,Adventure,RPG"
blue.,0,0.5714,98,"Casual,Free To Play,Indie"
illie,0,0.8269,156,"Casual,Indie"
Noun Town: VR Language Learning,25,0.8299,147,"Action,Adventure,Casual,Simulation"
Evil Wizard,50,0.8644,118,"Action,Adventure,Indie,RPG"
Magic Tower 3D,0,0.25,16,"Adventure,Casual,Indie,RPG,Strategy"
Baby Storm,90,0.8889,18,"Action,Adventure,Casual,Indie,Simulation"
Hatsuyuki Sakura,30,0.9647,652,"Adventure,Casual"
魔物讨伐团,90,0.6347,386,"Action,Adventure,Indie,RPG,Strategy"
Hextech Mayhem: A League of Legends Story™,0,0.8055,2308,"Action,Indie"
The Battle Of Mahjong,0,0.4091,22,Casual
Care Bears: To The Rescue,75,1.0,42,Adventure
Clip maker,0,0.7929,198,"Indie,Simulation"
The Eye of Borrack,0,1.0,15,"Adventure,Indie"
Skystead Ranch,30,0.7857,70,"Adventure,Casual,Indie,Simulation"
Surveillance Work -Taboo-,50,1.0,38,Indie
Incorp Inc,0,0.68,25,"Adventure,Indie,Simulation,Strategy"
Cogito,0,0.7059,17,Indie
Timeline 拯救存档 -Manage your game save,50,0.82,50,"Indie,Education,Photo Editing,Software Training,Utilities,Game Development"
ハチバンバスピス,0,1.0,46,"Action,Casual,Indie"
Kingdom: Classic,0,0.9065,22088,"Indie,Simulation,Strategy"
Strife: Veteran Edition,80,0.8979,617,"Action,RPG"
The Impossible Game,0,0.8433,1436,Indie
Iris Covenant –Song of the Forgotten Heroes–,50,0.4167,12,"Indie,RPG"
Zankinzoken,0,0.4706,17,"Action,Casual,Indie"
SHINORUBI,0,0.5556,18,"Action,Indie"
Imperium BCE,75,0.5333,15,Strategy
Forebearers,0,0.4909,110,"Indie,Simulation,Strategy"
凯旋岛,0,0.5217,23,"Action,Adventure,Massively Multiplayer,Free To Play"
GhostCry Hill,40,0.8169,142,Indie
Tunnel of Doom,90,0.6379,58,"Action,Adventure,Indie"
Dungeon Scavenger,0,0.9541,109,"Adventure,Casual,Indie,RPG,Strategy"
ConcPerfect 2017,0,0.6923,26,"Action,Casual,Indie,Racing"
Pandaty,50,1.0,30,"Action,Adventure,Casual,Indie,Strategy,Early Access"
Nancy Drew®: The Silent Spy,35,0.9007,151,Adventure
Jet Fighters with Friends (Multiplayer),0,0.7,10,Simulation
The Endless Empty,25,0.9567,254,"Adventure,Indie,RPG"
Close Order,0,0.4932,73,"Action,Indie"
Typefighters (Steam Edition),50,0.7025,158,Indie
Castle Heist: Chapter 1,0,0.6429,14,"Action,Adventure,Indie"
Package Inspector,0,0.775,40,"Adventure,Casual,Indie,Simulation"
Loop Theory,0,0.6429,14,"Indie,Free To Play"
Cefore,0,0.75,52,"Indie,Simulation,Strategy"
MyTD 我的塔防,0,0.5902,61,"Casual,Indie,Strategy"
Joe Danger 2: The Movie,90,0.6043,417,"Action,Casual,Indie,Racing"
Alice's Patchworks 2,80,0.8176,307,"Casual,Indie"
DungeonRift,0,0.8649,37,"Action,Casual,Indie,RPG,Early Access"
Tastrion,38,0.9412,17,"Action,Indie"
Unichrome: A 1-Bit Unicorn Adventure,0,0.9091,11,"Action,Adventure"
QP Shooting - Dangerous!!,50,0.9311,508,"Action,Indie"
Twisted Worlds,0,0.557,149,"Adventure,Casual,Free To Play"
沉默的蟋蟀,42,0.9018,1202,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
Monica's Newlywed Life,20,0.9139,151,"Indie,RPG"
Flashpoint Campaigns: Red Storm Player's Edition,0,0.8876,249,Strategy
Passengers: Awakening VR Experience,0,0.4444,18,"Adventure,Casual,Strategy"
KUUKIYOMI: Consider It,30,0.7782,559,"Casual,Indie,Simulation"
Turbo Sliders Unlimited,35,0.9123,171,"Casual,Indie,Racing,Simulation,Sports"
Short Stories Collection of Class Tangerine,60,0.9591,953,"Adventure,Casual,Indie,Simulation"
VR Monster Awakens,0,0.8065,31,"Action,Indie,Simulation,Early Access"
Mareld,0,0.9064,171,Indie
Hartacon Tactics,70,0.4468,47,"Indie,RPG,Strategy"
SEMU,0,0.9333,15,Indie
EARTH DEFENSE FORCE 5,75,0.9445,10763,Action
She Will Shoot,51,0.529,138,"Action,Adventure,Casual,Indie,RPG,Simulation"
Eye of the Commando,33,1.0,29,"Adventure,Early Access"
Armoured Cavalry: Operation Varkiri,50,0.7857,42,"Action,Indie,Early Access"
Starters Orders 6 Horse Racing,50,0.7905,105,"Racing,Simulation,Sports,Strategy"
ZOMVIRUS,35,0.8276,58,"Action,Adventure"
Trinoline Genesis,0,0.9667,30,Adventure
HACK_IT,66,0.2483,145,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
The night of fire stealing/盗火之夜,0,0.9328,119,"Adventure,Free To Play,Indie"
Test your knowledge: Dogs,83,0.8214,28,"Casual,Indie"
RBM Studio's Waterloo,20,0.8889,18,Strategy
Zombies on a Plane,85,0.5233,300,"Action,Indie"
Golden Chambers,50,0.9381,113,"Action,RPG,Early Access"
Immortal IDLE,0,0.7714,70,"Casual,Indie,RPG,Simulation,Strategy,Early Access"
Spacefighter Rukia,70,1.0,14,"Action,Indie,RPG"
Dark Sauce,0,0.5714,35,"Adventure,Indie"
Tower Words,75,0.7083,24,"Casual,Indie"
中年失业模拟器2-When a man lose his job 2,51,0.6444,45,"Indie,RPG,Simulation"
Sakura Gym Girls,75,0.9,40,Simulation
Acro Storm,0,0.303,33,"Indie,Racing,Sports,Early Access"
Sangokushi Eiketsuden,0,0.7397,73,RPG
Prison Ball: Full Blown,0,0.7273,11,"Action,Casual,Indie"
Yakuza 5 Remastered,45,0.8937,6331,"Action,Adventure"
Rituals,0,0.6337,273,"Adventure,Indie"
Cyrano Story,0,0.6732,1065,"Adventure,Indie,Free To Play"
Sakura Beach 2,75,0.7563,595,"Casual,Indie"
Space Elite Force,80,0.8966,174,"Action,Casual,Indie"
PolyCube,0,0.8772,57,"Casual,Indie,Strategy"
EverQuest,0,0.8065,2403,"Massively Multiplayer,RPG,Free To Play"
Tornuffalo,0,0.9167,48,Action
Myths and Legends,60,0.9487,39,"Casual,Indie,Strategy"
TrackMania² Stadium,50,0.8881,6577,"Racing,Sports"
The Art Of Flight,50,0.9231,13,"Action,Indie"
Hue,80,0.9251,10524,"Adventure,Indie"
Relaxing Fields,20,0.9091,22,"Casual,Indie,Simulation"
My Vow to My Liege,40,0.9281,3949,"Casual,Indie"
Immortal Darkness: Curse of The Pale King,0,0.8627,51,"Action,Adventure,Indie,RPG"
Samurai Wish,80,0.7778,18,"Action,Indie"
DEEP SPACE ANOMALY,0,0.7664,107,"Action,Indie"
SONG OF HORROR COMPLETE EDITION,40,0.8219,1207,Adventure
Ballance: The Return,0,0.4259,54,Casual
Keeplanet,0,0.619,21,"Action,Casual,Indie,Simulation"
Dragon Lair Depths,0,0.9545,22,"Indie,Strategy"
Lost God,0,0.8182,22,"Action,Adventure,Indie"
Slime Climb,0,1.0,10,"Adventure,Indie"
School Grounds,0,0.4337,83,"Casual,Free To Play,Indie"
Finger Football,0,0.7391,23,"Casual,Indie,Sports"
Element Space,51,0.5571,289,"Action,Indie,RPG,Strategy"
Banana Ragdoll,51,0.95,20,"Action,Adventure,Indie,Simulation"
Rayland,0,0.9157,83,"Casual,Indie"
The Fridge is Red,80,0.5721,215,"Action,Adventure,Indie"
Terrorarium,0,0.7692,26,"Action,Indie"
Citizens: On Mars,50,0.3333,12,Strategy
Lionessy Story,0,0.5446,101,Indie
New Yankee in King Arthur's Court 2,80,0.4737,19,"Casual,Simulation,Strategy"
The Lost Heir 2: Forging a Kingdom,34,0.7778,36,"Indie,RPG"
Prison Chainball Massacre,50,0.7059,17,"Action,Casual,Indie"
Rain of Reflections: Set Free,0,0.7622,328,"Adventure,Indie,Strategy"
Sakura Clicker,0,0.8331,14556,"Casual,Free To Play,Indie"
City Destructor,0,0.72,25,"Casual,Indie,Simulation"
Heralds of the Avirentes - Ch. 1 Wings of Change,0,0.9808,52,"Adventure,Indie,Early Access"
Apastron,50,0.8333,24,"Action,Adventure,Indie"
Oil Invasion,86,0.5238,21,"Action,Adventure,Indie"
Labyrinth Legend,50,0.8542,48,"Action,Indie,RPG"
Spooky Men,0,0.8485,66,"Action,Casual,Simulation,Early Access"
Meticulous,0,1.0,13,"Casual,Indie,Simulation"
